year,national,region_id,state_id,station_id,Ridership
2007,US,South,North Carolina,"Fayetteville, North Carolina",46986.0
2007,US,South,North Carolina,"Gastonia, North Carolina",1716.0
2007,US,South,North Carolina,"Greensboro, North Carolina",72947.0
2007,US,South,North Carolina,"Hamlet, North Carolina",4153.0
2007,US,South,North Carolina,"High Point, North Carolina",19003.0
2007,US,South,North Carolina,"Kannapolis, North Carolina",9081.0
2007,US,South,North Carolina,"Raleigh, North Carolina",119024.0
2007,US,South,North Carolina,"Rocky Mount, North Carolina",51195.0
2007,US,South,North Carolina,"Salisbury, North Carolina",17126.0
2007,US,South,North Carolina,"Selma-Smithfield, North Carolina",10436.0
2007,US,South,North Carolina,"Southern Pines, North Carolina",4500.0
2007,US,South,North Carolina,"Wilson, North Carolina",38054.0
2007,US,South,Oklahoma,"Ardmore, Oklahoma",9642.0
2007,US,South,Oklahoma,"Norman, Oklahoma",11033.0
2007,US,South,Oklahoma,"Oklahoma City, Oklahoma",43293.0
2007,US,South,Oklahoma,"Pauls Valley, Oklahoma",6357.0
2007,US,South,Oklahoma,"Purcell, Oklahoma",2801.0
2007,US,South,South Carolina,"Camden, South Carolina",3702.0
2007,US,South,South Carolina,"Charleston, South Carolina",66655.0
2007,US,South,South Carolina,"Clemson, South Carolina",5416.0
2007,US,South,South Carolina,"Columbia, South Carolina",34613.0
2007,US,South,South Carolina,"Denmark, South Carolina",4680.0
2007,US,South,South Carolina,"Dillon, South Carolina",7461.0
2007,US,South,South Carolina,"Florence, South Carolina",44828.0
2007,US,South,South Carolina,"Greenville, South Carolina",11700.0
2007,US,South,South Carolina,"Kingstree, South Carolina",13888.0
2007,US,South,South Carolina,"Spartanburg, South Carolina",4245.0
2007,US,South,South Carolina,"Yemassee, South Carolina",11762.0
2007,US,South,Tennessee,"Memphis, Tennessee",50049.0
2007,US,South,Tennessee,"Newbern-Dyersberg, Tennessee",2826.0
2007,US,South,Texas,"Alpine, Texas",2659.0
2007,US,South,Texas,"Austin, Texas",19388.0
2007,US,South,Texas,"Beaumont, Texas",1384.0
2007,US,South,Texas,"Cleburne, Texas",1831.0
2007,US,South,Texas,"Dallas, Texas",27374.0
2007,US,South,Texas,"Del Rio, Texas",1590.0
2007,US,South,Texas,"El Paso, Texas",8672.0
2007,US,South,Texas,"Fort Worth, Texas",85069.0
2007,US,South,Texas,"Gainesville, Texas",9589.0
2007,US,South,Texas,"Houston, Texas",13214.0
2007,US,South,Texas,"Longview, Texas",21610.0
2007,US,South,Texas,"Marshall, Texas",5469.0
2007,US,South,Texas,"McGregor, Texas",2382.0
2007,US,South,Texas,"Mineola, Texas",3888.0
2007,US,South,Texas,"San Antonio, Texas",40908.0
2007,US,South,Texas,"San Marcos, Texas",3084.0
2007,US,South,Texas,"Sanderson, Texas",157.0
2007,US,South,Texas,"Taylor, Texas",3464.0
2007,US,South,Texas,"Temple, Texas",10349.0
2007,US,South,Virginia,"Alexandria, Virginia",97734.0
2007,US,South,Virginia,"Ashland, Virginia",12909.0
2007,US,South,Virginia,"Charlottesville, Virginia",48190.0
2007,US,South,Virginia,"Clifton Forge, Virginia",3216.0
2007,US,South,Virginia,"Culpeper, Virginia",4151.0
2007,US,South,Virginia,"Danville, Virginia",4662.0
2007,US,South,Virginia,"Franconia-Springfield, Virginia",1695.0
2007,US,South,Virginia,"Fredericksburg, Virginia",61615.0
2007,US,South,Virginia,"Lorton (Auto Train), Virginia",217822.0
2007,US,South,Virginia,"Lynchburg, Virginia",18744.0
2007,US,South,Virginia,"Manassas, Virginia",8178.0
2007,US,South,Virginia,"Newport News, Virginia",96473.0
2007,US,South,Virginia,"Petersburg, Virginia",18725.0
2007,US,South,Virginia,"Quantico, Virginia",28078.0
2007,US,South,Virginia,"Richmond - Main Street, Virginia",12757.0
2007,US,South,Virginia,"Richmond - Staples Mill, Virginia",234670.0
2007,US,South,Virginia,"Staunton, Virginia",6345.0
2007,US,South,Virginia,"Williamsburg, Virginia",41941.0
2007,US,South,Virginia,"Woodbridge, Virginia",15361.0
2007,US,South,West Virginia,"Alderson, West Virginia",475.0
2007,US,South,West Virginia,"Charleston, West Virginia",8608.0
2007,US,South,West Virginia,"Harpers Ferry, West Virginia",3315.0
2007,US,South,West Virginia,"Hinton, West Virginia",8705.0
2007,US,South,West Virginia,"Huntington, West Virginia",11080.0
2007,US,South,West Virginia,"Martinsburg, West Virginia",5910.0
2007,US,South,West Virginia,"Montgomery, West Virginia",733.0
2007,US,South,West Virginia,"Prince, West Virginia",3247.0
2007,US,South,West Virginia,"Thurmond, West Virginia",372.0
2007,US,South,West Virginia,"White Sulphur Springs, West Virginia",3762.0
2007,US,West,Arizona,"Benson, Arizona",937.0
2007,US,West,Arizona,"Flagstaff, Arizona",36029.0
2007,US,West,Arizona,"Kingman, Arizona",11001.0
2007,US,West,Arizona,"Maricopa, Arizona",5764.0
2007,US,West,Arizona,"Tucson, Arizona",13067.0
2007,US,West,Arizona,"Williams Junction, Arizona",7193.0
2007,US,West,Arizona,"Winslow, Arizona",3970.0
2007,US,West,Arizona,"Yuma, Arizona",2409.0
2007,US,West,California,"Anaheim, California",332125.0
2007,US,West,California,"Antioch-Pittsburg, California",24416.0
2007,US,West,California,"Auburn, California",32194.0
2007,US,West,California,"Bakersfield, California",370783.0
2007,US,West,California,"Barstow, California",3376.0
2007,US,West,California,"Berkeley, California",105995.0
2007,US,West,California,"Burbank, California",42249.0
2007,US,West,California,"Camarillo, California",26963.0
2007,US,West,California,"Carpinteria, California",18030.0
2007,US,West,California,"Chatsworth, California",49108.0
2007,US,West,California,"Chico, California",6935.0
2007,US,West,California,"Colfax, California",3176.0
2007,US,West,California,"Corcoran, California",23352.0
2007,US,West,California,"Davis, California",401138.0
2007,US,West,California,"Dunsmuir, California",3879.0
2007,US,West,California,"Emeryville, California",482777.0
2007,US,West,California,"Fremont, California",37764.0
2007,US,West,California,"Fresno, California",278985.0
2007,US,West,California,"Fullerton, California",425469.0
2007,US,West,California,"Glendale, California",38098.0
2007,US,West,California,"Goleta, California",72311.0
2007,US,West,California,"Great America (Santa Clara), California",98669.0
2007,US,West,California,"Grover Beach, California",15445.0
2007,US,West,California,"Guadalupe-Santa Maria, California",8826.0
2007,US,West,California,"Hanford, California",154988.0
2007,US,West,California,"Hayward, California",24961.0
2007,US,West,California,"Irvine, California",623292.0
2007,US,West,California,"Laguna Niguel, California",0.0
2007,US,West,California,"Lodi, California",5799.0
2007,US,West,California,"Lompoc-Surf, California",7175.0
2007,US,West,California,"Los Angeles, California",1464289.0
2007,US,West,California,"Madera, California",14362.0
2007,US,West,California,"Martinez, California",380477.0
2007,US,West,California,"Merced, California",82136.0
2007,US,West,California,"Metrolink Station Orange, California 92866",0.0
2007,US,West,California,"Modesto, California",78634.0
2007,US,West,California,"Moorpark, California",11287.0
2007,US,West,California,"Moreno Valley, California",8121.0
2007,US,West,California,"Needles, California",7138.0
2007,US,West,California,"Oakland Coliseum, California",16749.0
2007,US,West,California,"Oakland, California",348493.0
2007,US,West,California,"Oceanside, California",296053.0
2007,US,West,California,"Ontario, California",4228.0
2007,US,West,California,"Oxnard, California",69432.0
2007,US,West,California,"Palm Springs, California",4012.0
2007,US,West,California,"Paso Robles, California",6849.0
2007,US,West,California,"Pomona, California",1063.0
2007,US,West,California,"Redding, California",7461.0
2007,US,West,California,"Richmond, California",230996.0
2007,US,West,California,"Rocklin, California",32070.0
2007,US,West,California,"Roseville, California",56433.0
2007,US,West,California,"Sacramento, California",970939.0
2007,US,West,California,"Salinas, California",13257.0
2007,US,West,California,"San Bernardino, California",8846.0
2007,US,West,California,"San Clemente Pier, California",7831.0
2007,US,West,California,"San Diego, California",867456.0
2007,US,West,California,"San Diego-Old Town, California",22911.0
2007,US,West,California,"San Jose, California",188498.0
2007,US,West,California,"San Juan Capistrano, California",259876.0
2007,US,West,California,"San Luis Obispo, California",90541.0
2007,US,West,California,"Santa Ana, California",165972.0
2007,US,West,California,"Santa Barbara, California",264840.0
2007,US,West,California,"Simi Valley, California",37212.0
2007,US,West,California,"Solana Beach, California",424789.0
2007,US,West,California,"Stockton (Downtown), California",20991.0
2007,US,West,California,"Stockton (San Joaquin St.), California",192193.0
2007,US,West,California,"Suisun-Fairfield, California",125092.0
2007,US,West,California,"Truckee, California",5815.0
2007,US,West,California,"Turlock-Denair, California",15992.0
2007,US,West,California,"Van Nuys, California",70812.0
2007,US,West,California,"Ventura, California",42697.0
2007,US,West,California,"Victorville, California",4821.0
2007,US,West,California,"Wasco, California",14729.0
2007,US,West,Colorado,"Denver, Colorado",123273.0
2007,US,West,Colorado,"Fort Morgan, Colorado",2920.0
2007,US,West,Colorado,"Glenwood Springs, Colorado",32697.0
2007,US,West,Colorado,"Granby, Colorado",3508.0
2007,US,West,Colorado,"Grand Junction, Colorado",25115.0
2007,US,West,Colorado,"La Junta, Colorado",6556.0
2007,US,West,Colorado,"Lamar, Colorado",1683.0
2007,US,West,Colorado,"Trinidad, Colorado",3956.0
2007,US,West,Colorado,"Winter Park-Fraser, Colorado",8844.0
2007,US,West,Idaho,"Sandpoint, Idaho",5908.0
2007,US,West,Montana,"Browning (winter only), Montana",2263.0
2007,US,West,Montana,"Cut Bank, Montana",3030.0
2007,US,West,Montana,"East Glacier (summer only), Montana",13663.0
2007,US,West,Montana,"Essex, Montana",4194.0
2007,US,West,Montana,"Glasgow, Montana",6416.0
2007,US,West,Montana,"Havre, Montana",16836.0
2007,US,West,Montana,"Libby, Montana",5360.0
2007,US,West,Montana,"Malta, Montana",3661.0
2007,US,West,Montana,"Shelby, Montana",16463.0
2007,US,West,Montana,"West Glacier, Montana",6416.0
2007,US,West,Montana,"Whitefish, Montana",66922.0
2007,US,West,Montana,"Wolf Point, Montana",7947.0
2007,US,West,New Mexico,"Albuquerque, New Mexico",66946.0
2007,US,West,New Mexico,"Deming, New Mexico",722.0
2007,US,West,New Mexico,"Gallup, New Mexico",10965.0
2007,US,West,New Mexico,"Lamy, New Mexico",12506.0
2007,US,West,New Mexico,"Las Vegas, New Mexico",4290.0
2007,US,West,New Mexico,"Lordsburg, New Mexico",397.0
2007,US,West,New Mexico,"Raton, New Mexico",18245.0
2007,US,West,Oregon,"Albany, Oregon",30756.0
2007,US,West,Oregon,"Chemult, Oregon",8140.0
2007,US,West,Oregon,"Eugene, Oregon",89454.0
2007,US,West,Oregon,"Klamath Falls, Oregon",29983.0
2007,US,West,Oregon,"Oregon City, Oregon",7156.0
2007,US,West,Oregon,"Portland, Oregon",532645.0
2007,US,West,Oregon,"Salem, Oregon",51387.0
2007,US,West,Utah,"Green River, Utah",1606.0
2007,US,West,Utah,"Helper, Utah",1645.0
2007,US,West,Utah,"Provo, Utah",3460.0
2007,US,West,Utah,"Salt Lake City, Utah",27292.0
2007,US,West,Washington,"Bellingham, Washington",53444.0
2007,US,West,Washington,"Bingen-White Salmon, Washington",2118.0
2007,US,West,Washington,"Centralia, Washington",21049.0
2007,US,West,Washington,"Edmonds, Washington",28462.0
2007,US,West,Washington,"Ephrata, Washington",3571.0
2007,US,West,Washington,"Everett, Washington",40475.0
2007,US,West,Washington,"Kelso-Longview, Washington",23329.0
2007,US,West,Washington,"Mount Vernon, Washington",20088.0
2007,US,West,Washington,"Olympia/Lacey, Washington",49913.0
2007,US,West,Washington,"Pasco, Washington",23445.0
2007,US,West,Washington,"Seattle, Washington",584753.0
2007,US,West,Washington,"Spokane, Washington",43900.0
2007,US,West,Washington,"Tacoma, Washington",111038.0
2007,US,West,Washington,"Tukwila, Washington",18900.0
2007,US,West,Washington,"Vancouver, Washington",84245.0
2007,US,West,Washington,"Wenatchee, Washington",16553.0
2007,US,West,Washington,"Wishram, Washington",1596.0
2008,US,Midwest,Illinois,"Alton, Illinois",53741.0
2008,US,Midwest,Illinois,"Bloomington/Normal, Illinois",180589.0
2008,US,Midwest,Illinois,"Carbondale, Illinois",112096.0
2008,US,Midwest,Illinois,"Carlinville, Illinois",10261.0
2008,US,Midwest,Illinois,"Centralia, Illinois",18822.0
2008,US,Midwest,Illinois,"Champaign-Urbana, Illinois",151732.0
2008,US,Midwest,Illinois,"Chicago, Illinois",3104151.0
2008,US,Midwest,Illinois,"Du Quoin, Illinois",8331.0
2008,US,Midwest,Illinois,"Dwight, Illinois",7768.0
2008,US,Midwest,Illinois,"Effingham, Illinois",22367.0
2008,US,Midwest,Illinois,"Galesburg, Illinois",98419.0
2008,US,Midwest,Illinois,"Gilman, Illinois",2016.0
2008,US,Midwest,Illinois,"Glenview, Illinois",65769.0
2008,US,Midwest,Illinois,"Homewood, Illinois",31123.0
2008,US,Midwest,Illinois,"Joliet, Illinois",43087.0
2008,US,Midwest,Illinois,"Kankakee, Illinois",15669.0
2008,US,Midwest,Illinois,"Kewanee, Illinois",11430.0
2008,US,Midwest,Illinois,"La Grange Road, Illinois",14304.0
2008,US,Midwest,Illinois,"Lincoln, Illinois",20703.0
2008,US,Midwest,Illinois,"Macomb, Illinois",69193.0
2008,US,Midwest,Illinois,"Mattoon, Illinois",31078.0
2008,US,Midwest,Illinois,"Mendota, Illinois",20677.0
2008,US,Midwest,Illinois,"Naperville, Illinois",49389.0
2008,US,Midwest,Illinois,"Plano, Illinois",4605.0
2008,US,Midwest,Illinois,"Pontiac, Illinois",12642.0
2008,US,Midwest,Illinois,"Princeton, Illinois",28042.0
2008,US,Midwest,Illinois,"Quincy, Illinois",50298.0
2008,US,Midwest,Illinois,"Rantoul, Illinois",2978.0
2008,US,Midwest,Illinois,"Springfield, Illinois",157540.0
2008,US,Midwest,Illinois,"Summit, Illinois",5661.0
2008,US,Midwest,Indiana,"Albany/Rensselaer, Indiana",1830.0
2008,US,Midwest,Indiana,"Connellsville, Indiana",647.0
2008,US,Midwest,Indiana,"Crawfordsville (Bus), Indiana",5040.0
2008,US,Midwest,Indiana,"Dyer, Indiana",2162.0
2008,US,Midwest,Indiana,"Elkhart, Indiana",14115.0
2008,US,Midwest,Indiana,"Hammond-Whiting, Indiana",6289.0
2008,US,Midwest,Indiana,"Indianapolis, Indiana",34089.0
2008,US,Midwest,Indiana,"Lafayette, Indiana",23083.0
2008,US,Midwest,Indiana,"Michigan City, Indiana",2176.0
2008,US,Midwest,Indiana,"South Bend, Indiana",17576.0
2008,US,Midwest,Indiana,"Waterloo, Indiana",17881.0
2008,US,Midwest,Iowa,"Creston, Iowa",4444.0
2008,US,Midwest,Iowa,"Fort Madison, Iowa",9307.0
2008,US,Midwest,Iowa,"Mt. Pleasant, Iowa",14422.0
2008,US,Midwest,Iowa,"Osceola, Iowa",17811.0
2008,US,Midwest,Iowa,"Ottumwa, Iowa",10993.0
2008,US,Midwest,Kansas,"Dodge City, Kansas",4612.0
2008,US,Midwest,Kansas,"Garden City, Kansas",6840.0
2008,US,Midwest,Kansas,"Hutchinson, Kansas",4289.0
2008,US,Midwest,Kansas,"Lawrence, Kansas",4008.0
2008,US,Midwest,Kansas,"Newton, Kansas",14563.0
2008,US,Midwest,Kansas,"Topeka, Kansas",7554.0
2008,US,Midwest,Michigan,"Albion, Michigan",1817.0
2008,US,Midwest,Michigan,"Ann Arbor, Michigan",148594.0
2008,US,Midwest,Michigan,"Bangor, Michigan",3710.0
2008,US,Midwest,Michigan,"Battle Creek, Michigan",57264.0
2008,US,Midwest,Michigan,"Birmingham, Michigan",19714.0
2008,US,Midwest,Michigan,"Dearborn, Michigan",75840.0
2008,US,Midwest,Michigan,"Detroit, Michigan",59973.0
2008,US,Midwest,Michigan,"Dowagiac, Michigan",2919.0
2008,US,Midwest,Michigan,"Durand, Michigan",9310.0
2008,US,Midwest,Michigan,"East Lansing, Michigan",51012.0
2008,US,Midwest,Michigan,"Flint, Michigan",26134.0
2008,US,Midwest,Michigan,"Grand Rapids, Michigan",57465.0
2008,US,Midwest,Michigan,"Holland, Michigan",40463.0
2008,US,Midwest,Michigan,"Jackson, Michigan",27902.0
2008,US,Midwest,Michigan,"Kalamazoo, Michigan",119121.0
2008,US,Midwest,Michigan,"Lapeer, Michigan",7473.0
2008,US,Midwest,Michigan,"New Buffalo, Michigan",3297.0
2008,US,Midwest,Michigan,"Niles, Michigan",19286.0
2008,US,Midwest,Michigan,"Pontiac, Michigan",16546.0
2008,US,Midwest,Michigan,"Port Huron, Michigan",14115.0
2008,US,Midwest,Michigan,"Royal Oak, Michigan",30362.0
2008,US,Midwest,Michigan,"St. Joseph/Benton Harbor, Michigan",8521.0
2008,US,Midwest,Minnesota,"Detroit Lakes, Minnesota",4659.0
2008,US,Midwest,Minnesota,"Red Wing, Minnesota",10584.0
2008,US,Midwest,Minnesota,"St. Cloud, Minnesota",14206.0
2008,US,Midwest,Minnesota,"St. Paul-Minneapolis, Minnesota",147791.0
2008,US,Midwest,Minnesota,"Staples, Minnesota",8606.0
2008,US,Midwest,Minnesota,"Winona, Minnesota",26351.0
2008,US,Midwest,Missouri,"Hermann, Missouri",10816.0
2008,US,Midwest,Missouri,"Independence, Missouri",7261.0
2008,US,Midwest,Missouri,"Jefferson City, Missouri",45032.0
2008,US,Midwest,Missouri,"Kansas City, Missouri",130459.0
2008,US,Midwest,Missouri,"Kirkwood, Missouri",43359.0
2008,US,Midwest,Missouri,"La Plata, Missouri",10544.0
2008,US,Midwest,Missouri,"Lee’s Summit, Missouri",22359.0
2008,US,Midwest,Missouri,"Poplar Bluff, Missouri",4631.0
2008,US,Midwest,Missouri,"Sedalia, Missouri",9643.0
2008,US,Midwest,Missouri,"St. Louis, Missouri",271997.0
2008,US,Midwest,Missouri,"Warrensburg, Missouri",12314.0
2008,US,Midwest,Missouri,"Washington, Missouri",12071.0
2008,US,Midwest,Nebraska,"Elko, Nevada",4607.0
2008,US,Midwest,Nebraska,"Hastings, Nebraska",4623.0
2008,US,Midwest,Nebraska,"Holdrege, Nebraska",1794.0
2008,US,Midwest,Nebraska,"Lincoln, Nebraska",11935.0
2008,US,Midwest,Nebraska,"McCook, Nebraska",2987.0
2008,US,Midwest,Nebraska,"Omaha, Nebraska",25841.0
2008,US,Midwest,Nebraska,"Reno, Nevada",69620.0
2008,US,Midwest,Nebraska,"Sparks, Nevada (Train Stop)",2095.0
2008,US,Midwest,Nebraska,"Winnemucca, Nevada",2730.0
2008,US,Midwest,North Dakota,"Devils Lake, North Dakota",6860.0
2008,US,Midwest,North Dakota,"Fargo, North Dakota",24142.0
2008,US,Midwest,North Dakota,"Grand Forks, North Dakota",22842.0
2008,US,Midwest,North Dakota,"Minot, North Dakota",42801.0
2008,US,Midwest,North Dakota,"Rugby, North Dakota",7048.0
2008,US,Midwest,North Dakota,"Stanley, North Dakota",3694.0
2008,US,Midwest,North Dakota,"Williston, North Dakota",23619.0
2008,US,Midwest,Ohio,"Alliance, Ohio",3720.0
2008,US,Midwest,Ohio,"Bryan, Ohio",5507.0
2008,US,Midwest,Ohio,"Cincinnati, Ohio",15067.0
2008,US,Midwest,Ohio,"Cleveland, Ohio",36977.0
2008,US,Midwest,Ohio,"Elyria, Ohio",3426.0
2008,US,Midwest,Ohio,"Sandusky, Ohio",5832.0
2008,US,Midwest,Ohio,"Toledo, Ohio",50490.0
2008,US,Midwest,Wisconsin,"Burlington, Wisconsin",7283.0
2008,US,Midwest,Wisconsin,"Columbus, Wisconsin",18617.0
2008,US,Midwest,Wisconsin,"La Crosse, Wisconsin",31221.0
2008,US,Midwest,Wisconsin,"Milwaukee Airport, Wisconsin",149824.0
2008,US,Midwest,Wisconsin,"Milwaukee, Wisconsin",565009.0
2008,US,Midwest,Wisconsin,"Portage, Wisconsin",7453.0
2008,US,Midwest,Wisconsin,"Sturtevant, Wisconsin",74176.0
2008,US,Midwest,Wisconsin,"Tomah, Wisconsin",10147.0
2008,US,Midwest,Wisconsin,"Wisconsin Dells, Wisconsin",13288.0
2008,US,Northeast,Connecticut,"Berlin, Connecticut",24532.0
2008,US,Northeast,Connecticut,"Bridgeport, Connecticut",75487.0
2008,US,Northeast,Connecticut,"Hartford, Connecticut",168435.0
2008,US,Northeast,Connecticut,"Meriden, Connecticut",33137.0
2008,US,Northeast,Connecticut,"Mystic, Connecticut",19272.0
2008,US,Northeast,Connecticut,"New Haven, Connecticut",705458.0
2008,US,Northeast,Connecticut,"New London, Connecticut",171022.0
2008,US,Northeast,Connecticut,"Old Saybrook, Connecticut",66048.0
2008,US,Northeast,Connecticut,"Stamford, Connecticut",368918.0
2008,US,Northeast,Connecticut,"Wallingford, Connecticut",14232.0
2008,US,Northeast,Connecticut,"Windsor Locks, Connecticut",15607.0
2008,US,Northeast,Connecticut,"Windsor, Connecticut",11102.0
2008,US,Northeast,Maine,"Old Orchard Beach, Maine",12226.0
2008,US,Northeast,Maine,"Portland, Maine",170105.0
2008,US,Northeast,Maine,"Saco-Biddeford, Maine",35346.0
2008,US,Northeast,Maine,"Wells, Maine",48452.0
2008,US,Northeast,Massachusetts,"Amherst, Massachusetts",12679.0
2008,US,Northeast,Massachusetts,"Boston-Back Bay, Massachusetts",424605.0
2008,US,Northeast,Massachusetts,"Boston-North Station, Massachusetts",414835.0
2008,US,Northeast,Massachusetts,"Boston-South Station, Massachusetts",1393691.0
2008,US,Northeast,Massachusetts,"Framingham, Massachusetts",1735.0
2008,US,Northeast,Massachusetts,"Haverhill, Massachusetts",36050.0
2008,US,Northeast,Massachusetts,"Pittsfield, Massachusetts",6893.0
2008,US,Northeast,Massachusetts,"Route 128 (Boston), Massachusetts",404908.0
2008,US,Northeast,Massachusetts,"Springfield, Massachusetts",113955.0
2008,US,Northeast,Massachusetts,"Woburn, Massachusetts",14406.0
2008,US,Northeast,Massachusetts,"Worcester, Massachusetts",6183.0
2008,US,Northeast,New Hampshire,"Claremont, New Hampshire",1799.0
2008,US,Northeast,New Hampshire,"Dover, New Hampshire",56187.0
2008,US,Northeast,New Hampshire,"Durham-UNH, New Hampshire",66173.0
2008,US,Northeast,New Hampshire,"Exeter, New Hampshire",95204.0
2008,US,Northeast,New Jersey,"Metropark, New Jersey",406287.0
2008,US,Northeast,New Jersey,"New Brunswick, New Jersey",7538.0
2008,US,Northeast,New Jersey,"Newark Airport, New Jersey",679279.0
2008,US,Northeast,New Jersey,"Newark, New Jersey",116979.0
2008,US,Northeast,New Jersey,"Princeton Junction, New Jersey",46816.0
2008,US,Northeast,New Jersey,"Trenton, New Jersey",451090.0
2008,US,Northeast,New York,"Albany-Rensselaer, New York",830740.0
2008,US,Northeast,New York,"Amsterdam, New York",7948.0
2008,US,Northeast,New York,"Buffalo-Depew, New York",94619.0
2008,US,Northeast,New York,"Buffalo-Exchange Street, New York",20797.0
2008,US,Northeast,New York,"Croton-Harmon, New York",39893.0
2008,US,Northeast,New York,"Fort Edward, New York",6934.0
2008,US,Northeast,New York,"Hudson, New York",151457.0
2008,US,Northeast,New York,"New Rochelle, New York",87463.0
2008,US,Northeast,New York,"New York City (Penn Station), New York",8739345.0
2008,US,Northeast,New York,"Niagara Falls, New York",25491.0
2008,US,Northeast,New York,"Plattsburgh, New York",10004.0
2008,US,Northeast,New York,"Port Henry, New York",2647.0
2008,US,Northeast,New York,"Port Kent, New York",750.0
2008,US,Northeast,New York,"Poughkeepsie, New York",65860.0
2008,US,Northeast,New York,"Rhinecliff, New York",159541.0
2008,US,Northeast,New York,"Rochester, New York",96395.0
2008,US,Northeast,New York,"Rome, New York",7608.0
2008,US,Northeast,New York,"Rouses Point, New York",964.0
2008,US,Northeast,New York,"Saratoga Springs, New York",31137.0
2008,US,Northeast,New York,"Schenectady, New York",49659.0
2008,US,Northeast,New York,"Syracuse, New York",124980.0
2008,US,Northeast,New York,"Ticonderoga, New York",1693.0
2008,US,Northeast,New York,"Utica, New York",54145.0
2008,US,Northeast,New York,"Westport, New York",5431.0
2008,US,Northeast,New York,"Whitehall, New York",1477.0
2008,US,Northeast,New York,"Yonkers, New York",18720.0
2008,US,Northeast,Pennsylvania,"Altoona, Pennsylvania",25415.0
2008,US,Northeast,Pennsylvania,"Ardmore, Pennsylvania",46333.0
2008,US,Northeast,Pennsylvania,"Coatesville, Pennsylvania",12705.0
2008,US,Northeast,Pennsylvania,"Connellsville, Pennsylvania",4531.0
2008,US,Northeast,Pennsylvania,"Cornwells Heights, Pennsylvania",6843.0
2008,US,Northeast,Pennsylvania,"Downingtown, Pennsylvania",50255.0
2008,US,Northeast,Pennsylvania,"Elizabethtown, Pennsylvania",90644.0
2008,US,Northeast,Pennsylvania,"Erie, Pennsylvania",11855.0
2008,US,Northeast,Pennsylvania,"Exton, Pennsylvania",74913.0
2008,US,Northeast,Pennsylvania,"Greensburg, Pennsylvania",12882.0
2008,US,Northeast,Pennsylvania,"Harrisburg, Pennsylvania",527056.0
2008,US,Northeast,Pennsylvania,"Huntingdon, Pennsylvania",5290.0
2008,US,Northeast,Pennsylvania,"Johnstown, Pennsylvania",19206.0
2008,US,Northeast,Pennsylvania,"Lancaster, Pennsylvania",484102.0
2008,US,Northeast,Pennsylvania,"Latrobe, Pennsylvania",4253.0
2008,US,Northeast,Pennsylvania,"Lewistown, Pennsylvania",10674.0
2008,US,Northeast,Pennsylvania,"Middletown, Pennsylvania",51149.0
2008,US,Northeast,Pennsylvania,"Mount Joy, Pennsylvania",53828.0
2008,US,Northeast,Pennsylvania,"Paoli, Pennsylvania",130744.0
2008,US,Northeast,Pennsylvania,"Parkesburg, Pennsylvania",40650.0
2008,US,Northeast,Pennsylvania,"Philadelphia William H. Gray III 30th Street, Pennsylvania",3968278.0
2008,US,Northeast,Pennsylvania,"Philadelphia-North, Pennsylvania",349.0
2008,US,Northeast,Pennsylvania,"Pittsburgh, Pennsylvania",142828.0
2008,US,Northeast,Pennsylvania,"Tyrone, Pennsylvania",2985.0
2008,US,Northeast,Rhode Island,"Kingston, Rhode Island",160420.0
2008,US,Northeast,Rhode Island,"Providence, Rhode Island",608417.0
2008,US,Northeast,Rhode Island,"Westerly, Rhode Island",36430.0
2008,US,Northeast,Vermont,"Bellows Falls, Vermont",4050.0
2008,US,Northeast,Vermont,"Brattleboro, Vermont",11544.0
2008,US,Northeast,Vermont,"Essex Junction, Vermont",15823.0
2008,US,Northeast,Vermont,"Fair Haven, Vermont",2582.0
2008,US,Northeast,Vermont,"Montpelier, Vermont",5830.0
2008,US,Northeast,Vermont,"Randolph, Vermont",1617.0
2008,US,Northeast,Vermont,"Rutland, Vermont",16732.0
2008,US,Northeast,Vermont,"St. Albans, Vermont",2564.0
2008,US,Northeast,Vermont,"Waterbury, Vermont",4421.0
2008,US,Northeast,Vermont,"White River Junction, Vermont",16033.0
2008,US,Northeast,Vermont,"Windsor, Vermont",1020.0
2008,US,South,Alabama,"Anniston, Alabama",5181.0
2008,US,South,Alabama,"Birmingham, Alabama",32733.0
2008,US,South,Alabama,"Tuscaloosa, Alabama",10030.0
2008,US,South,Arkansas,"Arkadelphia, Arkansas",1480.0
2008,US,South,Arkansas,"Little Rock, Arkansas",19724.0
2008,US,South,Arkansas,"Malvern, Arkansas",1716.0
2008,US,South,Arkansas,"Texarkana, Arkansas",6972.0
2008,US,South,Arkansas,"Walnut Ridge, Arkansas",4057.0
2008,US,South,Delaware,"Newark, Delaware",7883.0
2008,US,South,Delaware,"Wilmington, Delaware",731539.0
2008,US,South,District of Columbia,"Washington Union Station, District of Columbia",4489955.0
2008,US,South,Florida,"DeLand, Florida",24854.0
2008,US,South,Florida,"Deerfield Beach, Florida",26044.0
2008,US,South,Florida,"Delray Beach, Florida",9448.0
2008,US,South,Florida,"Fort Lauderdale, Florida",45979.0
2008,US,South,Florida,"Hollywood, Florida",33372.0
2008,US,South,Florida,"Jacksonville, Florida",61758.0
2008,US,South,Florida,"Kissimmee, Florida",38495.0
2008,US,South,Florida,"Lakeland, Florida",24179.0
2008,US,South,Florida,"Miami, Florida",80348.0
