date,value,weather_temp_mean,weather_precip_sum,weather_wind_mean,holiday_count,is_weekend,weather_temp_mean_lag1,weather_temp_mean_lag3,weather_precip_sum_lag1,weather_precip_sum_lag3,weather_wind_mean_lag1,weather_wind_mean_lag3,holiday_count_lag1,holiday_count_lag3,is_weekend_lag1,is_weekend_lag3,season_sin,season_cos,value_lag1,value_lag2,value_lag12,value_roll_mean_3,value_roll_mean_6,value_roll_mean_12,Days,target,predictor,var1,var2,Industrial_Production,Consumer_Price_Index,Oil,API_WELLNO,ReportDate
2005-12-01,31567.92758,11.00193548387097,46.45100000000001,12.850161290322584,2,0.2903225806451613,17.34756666666667,28.88330000000001,34.68000000000001,47.57300000000001,12.843400000000004,10.763633333333336,2.0,1.0,0.2666666666666666,0.2666666666666666,-2.4492935982947064e-16,1.0,29013.50807,30402.2021,32001.01737,30327.879249999994,34997.51862166667,33055.726845833335,1795,31567.92758,29013.50807,31567.92758,29013.50807,31567.92758,29013.50807,31567.92758,entity_001,2005-12-01
2006-01-01,28825.33201,14.360806451612904,56.32000000000001,14.934870967741936,3,0.2903225806451613,11.00193548387097,21.55741935483871,46.45100000000001,33.447,12.850161290322584,11.099290322580648,2.0,1.0,0.2903225806451613,0.3225806451612903,0.49999999999999994,0.8660254037844387,31567.92758,29013.50807,31494.10371,29802.255886666662,33054.139716666665,32833.329204166665,1826,28825.33201,31567.92758,28825.33201,31567.92758,28825.33201,31567.92758,28825.33201,entity_001,2006-01-01
2006-02-01,27127.07133,11.75925,56.54200000000001,13.806178571428571,1,0.2857142857142857,14.360806451612904,17.34756666666667,56.32000000000001,34.68000000000001,14.934870967741936,12.843400000000004,3.0,2.0,0.2903225806451613,0.2666666666666666,0.8660254037844386,0.5000000000000001,28825.33201,31567.92758,27232.63973,29173.443639999994,30645.100905,32824.5318375,1857,27127.07133,28825.33201,27127.07133,28825.33201,27127.07133,28825.33201,27127.07133,entity_001,2006-02-01
2006-03-01,28999.05272,17.977419354838712,63.13100000000001,15.359096774193551,0,0.2580645161290322,11.75925,11.00193548387097,56.54200000000001,46.45100000000001,13.806178571428571,12.850161290322584,1.0,2.0,0.2857142857142857,0.2903225806451613,1.0,6.123233995736766e-17,27127.07133,28825.33201,28585.76256,28317.152019999994,29322.515635000003,32858.97268416666,1885,28999.05272,27127.07133,28999.05272,27127.07133,28999.05272,27127.07133,28999.05272,entity_001,2006-03-01
2006-04-01,30638.24506,22.899400000000004,62.744000000000014,14.716333333333337,0,0.3333333333333333,17.977419354838712,14.360806451612904,63.13100000000001,56.32000000000001,15.359096774193551,14.934870967741936,0.0,3.0,0.2580645161290322,0.2903225806451613,0.8660254037844387,-0.49999999999999983,28999.05272,27127.07133,27803.14446,28921.456369999996,29361.85612833333,33095.2310675,1916,30638.24506,28999.05272,30638.24506,28999.05272,30638.24506,28999.05272,30638.24506,entity_001,2006-04-01
2006-05-01,35367.14982,25.11661290322581,49.309000000000005,13.963741935483872,1,0.2580645161290322,22.899400000000004,11.75925,62.744000000000014,56.54200000000001,14.716333333333337,13.806178571428571,0.0,1.0,0.3333333333333333,0.2857142857142857,0.49999999999999994,-0.8660254037844387,30638.24506,28999.05272,33121.91804,31668.149199999996,30420.79642,33282.33371583334,1946,35367.14982,30638.24506,35367.14982,30638.24506,35367.14982,30638.24506,35367.14982,entity_001,2006-05-01
2006-06-01,38186.7536,27.94943333333334,58.24400000000001,10.408833333333336,0,0.2666666666666666,25.11661290322581,17.977419354838712,49.309000000000005,63.13100000000001,13.963741935483872,15.359096774193551,1.0,0.0,0.2580645161290322,0.2580645161290322,1.2246467991473532e-16,-1.0,35367.14982,30638.24506,38446.04192,34730.71615999999,31523.934089999995,33260.726355833336,1977,38186.7536,35367.14982,38186.7536,35367.14982,38186.7536,35367.14982,38186.7536,entity_001,2006-06-01
2006-07-01,41653.66098,28.90851612903226,102.762,10.636419354838711,1,0.3225806451612903,27.94943333333334,22.899400000000004,58.24400000000001,62.744000000000014,10.408833333333336,14.716333333333337,0.0,0.0,0.2666666666666666,0.3333333333333333,-0.4999999999999998,-0.8660254037844388,38186.7536,35367.14982,40485.60544,38402.52146666666,33661.988918333336,33358.0643175,2007,41653.66098,38186.7536,41653.66098,38186.7536,41653.66098,38186.7536,41653.66098,entity_001,2006-07-01
2006-08-01,43636.88702,30.399935483870973,31.771000000000004,10.541451612903227,0,0.2580645161290322,28.90851612903226,25.11661290322581,102.762,49.309000000000005,10.636419354838711,13.963741935483872,1.0,1.0,0.3225806451612903,0.2580645161290322,-0.8660254037844384,-0.5000000000000004,41653.66098,38186.7536,41581.3042,41159.10053333332,36413.624866666665,33529.36288583333,2038,43636.88702,41653.66098,43636.88702,41653.66098,43636.88702,41653.66098,43636.88702,entity_001,2006-08-01
2006-09-01,35107.09138,26.005866666666677,54.02400000000001,10.951466666666668,1,0.3,30.399935483870973,27.94943333333334,31.771000000000004,58.24400000000001,10.541451612903227,10.408833333333336,0.0,0.0,0.2580645161290322,0.2666666666666666,-1.0,-1.8369701987210297e-16,43636.88702,41653.66098,36934.56434,40132.54645999999,37431.63131,33377.0734725,2069,35107.09138,43636.88702,35107.09138,43636.88702,35107.09138,43636.88702,35107.09138,entity_001,2006-09-01
