,Unnamed: 0,year,negative,positive,Topic,decade,num_conflicts,avg_hostility,total_fatalities,life_expectancy,democracy_frequency,economy_frequency,equality_frequency,freedom_frequency,justice_frequency,liberty_frequency,num_conflicts_lag1,avg_hostility_lag1,total_fatalities_lag1,num_conflicts_lag5,avg_hostility_lag5,total_fatalities_lag5,num_conflicts_lag10,avg_hostility_lag10,total_fatalities_lag10,log_gdp_percap,log_sentiment
903,1035,1851-01-01,0.0,0.0,equality_frequency,1850,0.0,0.0,0.0,38.65,0.0708029679240422,0.0601034644320602,0.4682668534672294,0.6130803002779479,0.9899180330475956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,0.0,7.598178753620486,1.335151084922614e-05
605,635,1851-01-01,0.0,0.0,Life_expectancy,1850,0.0,0.0,0.0,38.65,0.0708029679240422,0.0601034644320602,0.4682668534672294,0.6130803002779479,0.9899180330475956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,0.0,7.598178753620486,3.680090948080857
456,486,1851-01-01,0.0,0.0,gdp_percap,1850,0.0,0.0,0.0,38.65,0.0708029679240422,0.0601034644320602,0.4682668534672294,0.6130803002779479,0.9899180330475956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.598178753620486,7.598178753620486
754,834,1851-01-01,0.0,0.0,economy_frequency,1850,0.0,0.0,0.0,38.65,0.0708029679240422,0.0601034644320602,0.4682668534672294,0.6130803002779479,0.9899180330475956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.598178753620486,2.8237026346793648e-05
343,343,1852-01-01,0.0621,0.10265,Democracy,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61002076118661,0.588580793942612
1351,1639,1852-01-01,0.0,0.0,justice_frequency,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61002076118661,0.0001222618543651
266,266,1852-01-01,0.0675,0.1039,Liberty,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61002076118661,0.5315542927414241
606,636,1852-01-01,0.0,0.0,Life_expectancy,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61002076118661,3.688879454113936
152,152,1852-01-01,0.0584,0.0982,Freedom,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61002076118661,0.5877977759515022
457,487,1852-01-01,0.0,0.0,gdp_percap,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.61002076118661,7.61002076118661
1202,1438,1852-01-01,0.0,0.0,freedom_frequency,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.61002076118661,5.362082385346806e-05
1500,1840,1852-01-01,0.0,0.0,liberty_frequency,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.61002076118661,9.534028229000892e-05
65,65,1852-01-01,0.0384,0.09105,Economy,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.61002076118661,0.6426246416956076
1053,1237,1852-01-01,0.0,0.0,democracy_frequency,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.61002076118661,6.123419968928744e-06
755,835,1852-01-01,0.0,0.0,economy_frequency,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.61002076118661,2.7959062433030965e-05
904,1036,1852-01-01,0.0,0.0,equality_frequency,1850,1.0,3.0,0.0,39.0,0.0633717135280164,0.056303692313386,0.4343123426076119,0.5991109053601444,0.9698949697234078,0.9755449447600668,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.61002076118661,1.303384465184126e-05
458,488,1853-01-01,0.0,0.0,gdp_percap,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,7.62172417523438
756,836,1853-01-01,0.0,0.0,economy_frequency,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,2.764326710747869e-05
153,153,1853-01-01,0.064,0.118,Freedom,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,0.692839633272126
1501,1841,1853-01-01,0.0,0.0,liberty_frequency,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,9.481825494254388e-05
344,344,1853-01-01,0.05205,0.09625,Democracy,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,0.6421249020758458
607,637,1853-01-01,0.0,0.0,Life_expectancy,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,3.6975913947159578
1352,1640,1853-01-01,0.0,0.0,justice_frequency,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,0.0001216739611359
267,267,1853-01-01,0.047,0.0869,Liberty,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,0.4743504182550467
66,66,1853-01-01,0.04915,0.10615,Economy,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,0.6929421595445732
905,1037,1853-01-01,0.0,0.0,equality_frequency,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,1.3059930048758603e-05
1054,1238,1853-01-01,0.0,0.0,democracy_frequency,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,5.739288195044069e-06
1203,1439,1853-01-01,0.0,0.0,freedom_frequency,1850,1.0,3.0,0.0,39.35,0.0523764211388006,0.0519867653398188,0.4371005422053967,0.6192171543665034,0.9631975788730308,0.9694558905018869,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.62172417523438,5.430999810791742e-05
757,837,1854-01-01,0.0,0.0,economy_frequency,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.633292202343734,2.7168351084796097e-05
154,154,1854-01-01,0.0566,0.10595,Freedom,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,2.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.633292202343734,0.6419880876932836
1055,1239,1854-01-01,0.0,0.0,democracy_frequency,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,2.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.633292202343734,5.395487469430675e-06
459,489,1854-01-01,0.0,0.0,gdp_percap,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,2.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.633292202343734,7.633292202343734
345,345,1854-01-01,0.05215,0.1058,Democracy,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,2.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,7.633292202343734,0.6926820724139188
1353,1641,1854-01-01,0.0,0.0,justice_frequency,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,2.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,7.633292202343734,0.0001199604286142
608,638,1854-01-01,0.0,0.0,Life_expectancy,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,2.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,7.633292202343734,3.706228092448549
268,268,1854-01-01,0.0558,0.106,Liberty,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,2.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,7.633292202343734,0.691323017786243
67,67,1854-01-01,0.048,0.10115,Economy,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,2.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,7.633292202343734,0.6930921790473898
1502,1842,1854-01-01,0.0,0.0,liberty_frequency,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,2.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,7.633292202343734,9.292997404356072e-05
1204,1440,1854-01-01,0.0,0.0,freedom_frequency,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.633292202343734,5.357169038600629e-05
906,1038,1854-01-01,0.0,0.0,equality_frequency,1850,2.0,3.0,0.0,39.7,0.0425355582295595,0.0454946585476646,0.4168851334147199,0.5976774661968687,0.9436767147833196,0.947430548251598,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.633292202343734,1.287080190830606e-05
269,269,1855-01-01,0.05475,0.09255,Liberty,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,0.6929221552436478
1503,1843,1855-01-01,0.0,0.0,liberty_frequency,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,9.008189995261222e-05
68,68,1855-01-01,0.0495,0.09225,Economy,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,0.692994668930638
1056,1240,1855-01-01,0.0,0.0,democracy_frequency,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,4.8849142877440925e-06
1205,1441,1855-01-01,0.0,0.0,freedom_frequency,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,5.270153261352518e-05
907,1039,1855-01-01,0.0,0.0,equality_frequency,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,1.274069671934366e-05
155,155,1855-01-01,0.0614,0.0984,Freedom,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,0.6419617750890184
758,838,1855-01-01,0.0,0.0,economy_frequency,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,2.705330598244402e-05
460,490,1855-01-01,0.0,0.0,gdp_percap,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,7.644727939082111
1354,1642,1855-01-01,0.0,0.0,justice_frequency,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,0.0001185985058224
609,639,1855-01-01,0.0,0.0,Life_expectancy,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,3.714790835898437
346,346,1855-01-01,0.0639,0.09635,Democracy,1850,2.0,3.0,0.0,40.05,0.0279210499827949,0.0439219913088365,0.4029785346687198,0.5722911517270151,0.9281614744826034,0.9142100363637892,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.644727939082111,0.6417670402961377
1057,1241,1856-01-01,0.0,0.0,democracy_frequency,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,4.613009340028633e-06
461,491,1856-01-01,0.0,0.0,gdp_percap,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,7.656034376980082
1355,1643,1856-01-01,0.0,0.0,justice_frequency,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,0.0001167190321752
347,347,1856-01-01,0.0577,0.0938,Democracy,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,0.6926620629094034
1206,1442,1856-01-01,0.0,0.0,freedom_frequency,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,5.132696783451861e-05
759,839,1856-01-01,0.0,0.0,economy_frequency,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,2.692694367944878e-05
610,640,1856-01-01,0.0,0.0,Life_expectancy,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,3.723280880831268
270,270,1856-01-01,0.04685,0.08615,Liberty,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,0.5876338754526277
1504,1844,1856-01-01,0.0,0.0,liberty_frequency,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,8.761785495134069e-05
156,156,1856-01-01,0.04895,0.0901,Freedom,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,0.6835058519606629
908,1040,1856-01-01,0.0,0.0,equality_frequency,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,1.2536328826675908e-05
69,69,1856-01-01,0.04295,0.097,Economy,1850,2.0,3.0,0.0,40.4,0.0201381195654385,0.0421946180778721,0.3811341960434493,0.5321891200292173,0.906750247509044,0.8854689937411142,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.656034376980082,0.6930271733593693
462,492,1857-01-01,0.0,0.0,gdp_percap,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.667214407228795,7.667214407228795
157,157,1857-01-01,0.05765,0.08375,Freedom,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.667214407228795,0.5877338857315453
348,348,1857-01-01,0.0579,0.09655,Democracy,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.667214407228795,0.6929696648049559
1356,1644,1857-01-01,0.0,0.0,justice_frequency,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.667214407228795,0.0001143506874574
1505,1845,1857-01-01,0.0,0.0,liberty_frequency,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,7.667214407228795,8.50799747844605e-05
1207,1443,1857-01-01,0.0,0.0,freedom_frequency,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7.667214407228795,5.094272960946418e-05
760,840,1857-01-01,0.0,0.0,economy_frequency,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7.667214407228795,2.71449584769175e-05
611,641,1857-01-01,0.0,0.0,Life_expectancy,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7.667214407228795,3.731699451296864
909,1041,1857-01-01,0.0,0.0,equality_frequency,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7.667214407228795,1.2502770711305033e-05
271,271,1857-01-01,0.04945,0.07695,Liberty,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7.667214407228795,0.6400232642376282
1058,1242,1857-01-01,0.0,0.0,democracy_frequency,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.667214407228795,4.451590938075147e-06
70,70,1857-01-01,0.04055,0.08135,Economy,1850,0.0,0.0,0.0,40.75,0.0155177258254697,0.0451748814430754,0.3775472590788811,0.5209792300585778,0.8797697901464774,0.8558667991437685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.667214407228795,0.5877949982007303
463,493,1858-01-01,0.0,0.0,gdp_percap,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.678270825117754,7.678270825117754
158,158,1858-01-01,0.06455,0.0935,Freedom,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.678270825117754,0.5907073954130964
71,71,1858-01-01,0.0501,0.08065,Economy,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.678270825117754,0.6925169820265569
761,841,1858-01-01,0.0,0.0,economy_frequency,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.678270825117754,2.7315728347605764e-05
1357,1645,1858-01-01,0.0,0.0,justice_frequency,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.678270825117754,0.0001126689524082
349,349,1858-01-01,0.0523,0.0788,Democracy,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.678270825117754,0.6408612884470671
1059,1243,1858-01-01,0.0,0.0,democracy_frequency,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.678270825117754,4.4860375061857e-06
1506,1846,1858-01-01,0.0,0.0,liberty_frequency,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.678270825117754,8.292198126714945e-05
612,642,1858-01-01,0.0,0.0,Life_expectancy,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.678270825117754,3.740047740688336
910,1042,1858-01-01,0.0,0.0,equality_frequency,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.678270825117754,1.2393597365745087e-05
272,272,1858-01-01,0.04765,0.07775,Liberty,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,7.678270825117754,0.58184963109924
1208,1444,1858-01-01,0.0,0.0,freedom_frequency,1850,2.0,2.0,0.0,41.1,0.0165037143845874,0.0475093068781179,0.3658780137574428,0.5013358297568237,0.8606113084598358,0.8306957154638831,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,7.678270825117754,5.0269417982248574e-05
1060,1244,1859-01-01,0.0,0.0,democracy_frequency,1850,1.0,3.0,0.0,41.45,0.0184690977168849,0.0459027096772468,0.3536173153243991,0.4936983106416491,0.8408417719227167,0.8122452419409946,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,7.689206334229915,4.554700277881171e-06
613,643,1859-01-01,0.0,0.0,Life_expectancy,1850,1.0,3.0,0.0,41.45,0.0184690977168849,0.0459027096772468,0.3536173153243991,0.4936983106416491,0.8408417719227167,0.8122452419409946,1.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,7.689206334229915,3.748326912757357
